#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -      m
2022 09 21 03 38 00 2 5658.684
2022 09 21 03 37 00 2 5658.687
2022 09 21 03 36 00 2 5658.689
2022 09 21 03 35 00 2 5658.688
2022 09 21 03 34 00 2 5658.685
2022 09 21 03 33 00 2 5658.681
2022 09 21 03 32 00 2 5658.685
2022 09 21 03 31 00 2 5658.686
2022 09 21 03 30 00 2 5658.678
2022 09 21 03 30 00 1 9999.000
2022 09 21 03 29 00 2 5658.711
2022 09 21 03 28 00 2 5658.713
2022 09 21 03 27 00 2 5658.714
2022 09 21 03 26 00 2 5658.711
2022 09 21 03 25 00 2 5658.709
2022 09 21 03 24 00 2 5658.715
2022 09 21 03 23 00 2 5658.725
2022 09 21 03 22 00 2 5658.728
2022 09 21 03 21 00 2 5658.729
2022 09 21 03 20 00 2 5658.730
2022 09 21 03 19 00 2 5658.724
2022 09 21 03 18 00 2 5658.708
2022 09 21 03 17 00 2 5658.731
2022 09 21 03 16 00 2 5658.742
2022 09 21 03 15 00 2 5658.751
2022 09 21 03 15 00 1 9999.000
2022 09 21 03 14 00 2 5658.755
2022 09 21 03 13 00 2 5658.758
2022 09 21 03 12 00 2 5658.762
2022 09 21 03 11 00 2 5658.764
2022 09 21 03 10 00 2 5658.764
2022 09 21 03 09 00 2 5658.760
2022 09 21 03 08 00 2 5658.765
2022 09 21 03 07 00 2 5658.775
2022 09 21 03 06 00 2 5658.776
2022 09 21 03 05 00 2 5658.773
2022 09 21 03 04 00 2 5658.776
2022 09 21 03 03 00 2 5658.780
2022 09 21 03 02 45 3 5658.781
2022 09 21 03 02 30 3 5658.779
2022 09 21 03 02 15 3 5658.779
2022 09 21 03 02 00 3 5658.779
2022 09 21 03 02 00 2 5658.779
2022 09 21 03 01 45 3 5658.779
2022 09 21 03 01 30 3 5658.781
2022 09 21 03 01 15 3 5658.781
2022 09 21 03 01 00 3 5658.783
2022 09 21 03 01 00 2 5658.781
2022 09 21 03 00 45 3 5658.782
2022 09 21 03 00 30 3 5658.780
2022 09 21 03 00 15 3 5658.775
2022 09 21 03 00 00 3 5658.774
2022 09 21 03 00 00 2 5658.778
2022 09 21 03 00 00 1 9999.000
2022 09 21 02 59 45 3 5658.764
2022 09 21 02 59 30 3 5658.751
2022 09 21 02 59 15 3 5658.800
2022 09 21 02 59 00 3 5658.801
2022 09 21 02 59 00 2 5658.779
2022 09 21 02 58 00 2 5658.803
2022 09 21 02 57 00 2 5658.811
2022 09 21 02 56 00 2 5658.814
2022 09 21 02 55 00 2 5658.818
2022 09 21 02 54 00 2 5658.821
2022 09 21 02 53 00 2 5658.823
2022 09 21 02 52 00 2 5658.827
2022 09 21 02 51 00 2 5658.830
2022 09 21 02 50 00 2 5658.833
2022 09 21 02 49 00 2 5658.836
2022 09 21 02 48 00 2 5658.839
2022 09 21 02 47 00 2 5658.842
2022 09 21 02 46 00 2 5658.846
2022 09 21 02 45 00 2 5658.849
2022 09 21 02 45 00 1 9999.000
2022 09 21 02 44 00 2 5658.852
2022 09 21 02 43 00 2 5658.855
2022 09 21 02 42 00 2 5658.859
2022 09 21 02 41 00 2 5658.862
2022 09 21 02 40 00 2 5658.864
2022 09 21 02 39 00 2 5658.867
2022 09 21 02 38 00 2 5658.870
2022 09 21 02 37 00 2 5658.873
2022 09 21 02 36 00 2 5658.876
2022 09 21 02 35 00 2 5658.878
2022 09 21 02 34 00 2 5658.880
2022 09 21 02 33 00 2 5658.884
2022 09 21 02 32 00 2 5658.888
2022 09 21 02 31 00 2 5658.891
2022 09 21 02 30 00 2 5658.894
2022 09 21 02 30 00 1 9999.000
2022 09 21 02 29 00 2 5658.897
2022 09 21 02 28 00 2 5658.901
2022 09 21 02 27 00 2 5658.903
2022 09 21 02 26 00 2 5658.906
2022 09 21 02 25 00 2 5658.909
2022 09 21 02 24 00 2 5658.912
2022 09 21 02 23 00 2 5658.915
2022 09 21 02 22 00 2 5658.918
2022 09 21 02 21 00 2 5658.921
2022 09 21 02 20 00 2 5658.925
2022 09 21 02 19 00 2 5658.928
2022 09 21 02 18 00 2 5658.931
2022 09 21 02 17 00 2 5658.933
2022 09 21 02 16 00 2 5658.935
2022 09 21 02 15 00 2 5658.939
2022 09 21 02 15 00 1 9999.000
2022 09 21 02 14 00 2 5658.943
2022 09 21 02 13 00 2 5658.945
2022 09 21 02 12 00 2 5658.947
2022 09 21 02 11 00 2 5658.950
2022 09 21 02 10 00 2 5658.951
2022 09 21 02 09 00 2 5658.951
2022 09 21 02 08 00 2 5658.953
2022 09 21 02 07 00 2 5658.958
2022 09 21 02 06 00 2 5658.959
2022 09 21 02 05 00 2 5658.960
2022 09 21 02 04 00 2 5658.967
2022 09 21 02 03 00 2 5658.969
2022 09 21 02 02 00 2 5658.969
2022 09 21 02 01 00 2 5658.977
2022 09 21 02 00 00 2 5658.980
2022 09 21 02 00 00 1 5658.981
2022 09 21 01 59 00 2 5658.982
2022 09 21 01 58 00 2 5658.985
2022 09 21 01 57 00 2 5658.987
2022 09 21 01 56 00 2 5658.990
2022 09 21 01 55 00 2 5658.993
2022 09 21 01 54 00 2 5658.996
2022 09 21 01 53 00 2 5658.998
2022 09 21 01 52 00 2 5659.001
2022 09 21 01 51 00 2 5659.004
2022 09 21 01 50 00 2 5659.007
2022 09 21 01 49 00 2 5659.009
2022 09 21 01 48 00 2 5659.011
2022 09 21 01 47 00 2 5659.015
2022 09 21 01 46 00 2 5659.018
2022 09 21 01 45 00 2 5659.020
2022 09 21 01 45 00 1 5659.021
2022 09 21 01 44 00 2 5659.023
2022 09 21 01 43 00 2 5659.026
2022 09 21 01 42 00 2 5659.028
2022 09 21 01 41 00 2 5659.030
2022 09 21 01 40 00 2 5659.033
2022 09 21 01 39 00 2 5659.037
2022 09 21 01 38 00 2 5659.039
2022 09 21 01 37 00 2 5659.041
2022 09 21 01 36 00 2 5659.044
2022 09 21 01 35 00 2 5659.046
2022 09 21 01 34 00 2 5659.048
2022 09 21 01 33 00 2 5659.051
2022 09 21 01 32 00 2 5659.053
2022 09 21 01 31 00 2 5659.056
2022 09 21 01 30 00 2 5659.058
2022 09 21 01 30 00 1 5659.058
2022 09 21 01 29 00 2 5659.060
2022 09 21 01 28 00 2 5659.062
2022 09 21 01 27 00 2 5659.065
2022 09 21 01 26 00 2 5659.066
2022 09 21 01 25 00 2 5659.068
2022 09 21 01 24 00 2 5659.071
2022 09 21 01 23 00 2 5659.073
2022 09 21 01 22 00 2 5659.075
2022 09 21 01 21 00 2 5659.077
2022 09 21 01 20 00 2 5659.079
2022 09 21 01 19 00 2 5659.082
2022 09 21 01 18 00 2 5659.083
2022 09 21 01 17 00 2 5659.086
2022 09 21 01 16 00 2 5659.087
2022 09 21 01 15 00 2 5659.089
2022 09 21 01 15 00 1 5659.091
2022 09 21 01 14 00 2 5659.092
2022 09 21 01 13 00 2 5659.092
2022 09 21 01 12 00 2 5659.094
2022 09 21 01 11 00 2 5659.096
2022 09 21 01 10 00 2 5659.098
2022 09 21 01 09 00 2 5659.098
2022 09 21 01 08 00 2 5659.098
2022 09 21 01 07 00 2 5659.103
2022 09 21 01 06 00 2 5659.104
2022 09 21 01 05 00 2 5659.104
2022 09 21 01 04 00 2 5659.110
2022 09 21 01 03 00 2 5659.110
2022 09 21 01 02 00 2 5659.111
2022 09 21 01 01 00 2 5659.118
2022 09 21 01 00 00 2 5659.119
2022 09 21 01 00 00 1 5659.120
2022 09 21 00 45 00 1 5659.145
2022 09 21 00 30 00 1 5659.165
2022 09 21 00 15 00 1 5659.181
2022 09 21 00 00 00 1 5659.193
2022 09 20 23 45 00 1 5659.203
2022 09 20 23 30 00 1 5659.213
2022 09 20 23 15 00 1 5659.219
2022 09 20 23 00 00 1 5659.220
2022 09 20 22 45 00 1 5659.216
2022 09 20 22 30 00 1 5659.211
2022 09 20 22 15 00 1 5659.205
2022 09 20 22 00 00 1 5659.198
2022 09 20 21 45 00 1 5659.183
2022 09 20 21 30 00 1 5659.171
2022 09 20 21 15 00 1 5659.159
2022 09 20 21 00 00 1 5659.147
2022 09 20 20 45 00 1 5659.135
2022 09 20 20 30 00 1 5659.122
2022 09 20 20 15 00 1 5659.111
2022 09 20 20 00 00 1 5659.100
2022 09 20 19 45 00 1 5659.084
2022 09 20 19 30 00 1 5659.056
2022 09 20 19 15 00 1 5659.052
2022 09 20 19 00 00 1 5659.053
2022 09 20 18 45 00 1 5659.048
2022 09 20 18 30 00 1 5659.045
2022 09 20 18 15 00 1 5659.040
2022 09 20 18 00 00 1 5659.034
2022 09 20 17 45 00 1 5659.029
2022 09 20 17 30 00 1 5659.023
2022 09 20 17 15 00 1 5659.018
2022 09 20 17 00 00 1 5659.016
2022 09 20 16 45 00 1 5659.018
2022 09 20 16 30 00 1 5659.018
2022 09 20 16 15 00 1 5659.016
2022 09 20 16 00 00 1 5659.012
2022 09 20 15 45 00 1 5659.008
2022 09 20 15 30 00 1 5659.007
2022 09 20 15 15 00 1 5659.004
2022 09 20 15 00 00 1 5659.000
2022 09 20 14 45 00 1 5658.994
2022 09 20 14 30 00 1 5658.992
2022 09 20 14 15 00 1 5658.988
2022 09 20 14 00 00 1 5658.983
2022 09 20 13 45 00 1 5658.978
2022 09 20 13 30 00 1 5658.973
2022 09 20 13 15 00 1 5658.968
2022 09 20 13 00 00 1 5658.962
2022 09 20 12 45 00 1 5658.953
2022 09 20 12 30 00 1 5658.946
2022 09 20 12 15 00 1 5658.937
2022 09 20 12 00 00 1 5658.926
2022 09 20 11 45 00 1 5658.915
2022 09 20 11 30 00 1 5658.903
2022 09 20 11 15 00 1 5658.888
2022 09 20 11 00 00 1 5658.876
2022 09 20 10 45 00 1 5658.862
2022 09 20 10 30 00 1 5658.848
2022 09 20 10 15 00 1 5658.834
2022 09 20 10 00 00 1 5658.818
2022 09 20 09 45 00 1 5658.804
2022 09 20 09 30 00 1 5658.788
2022 09 20 09 15 00 1 5658.772
2022 09 20 09 00 00 1 5658.757
2022 09 20 08 45 00 1 5658.744
2022 09 20 08 30 00 1 5658.729
2022 09 20 08 15 00 1 5658.715
2022 09 20 08 00 00 1 5658.700
2022 09 20 07 45 00 1 5658.688
2022 09 20 07 30 00 1 5658.674
2022 09 20 07 15 00 1 5658.660
2022 09 20 07 00 00 1 5658.648
2022 09 20 06 45 00 1 5658.636
2022 09 20 06 30 00 1 5658.624
2022 09 20 06 15 00 1 5658.615
2022 09 20 06 00 00 1 5658.605
2022 09 20 05 45 00 1 5658.596
2022 09 20 05 30 00 1 5658.591
2022 09 20 05 15 00 1 5658.584
2022 09 20 05 00 00 1 5658.578
2022 09 20 04 45 00 1 5658.572
2022 09 20 04 30 00 1 5658.571
2022 09 20 04 15 00 1 5658.569
2022 09 20 04 00 00 1 5658.570
2022 09 20 03 45 00 1 5658.573
2022 09 20 03 30 00 1 5658.580
2022 09 20 03 15 00 1 5658.590
2022 09 20 03 00 00 1 5658.598
2022 09 20 02 45 00 1 5658.612
2022 09 20 02 30 00 1 5658.625
2022 09 20 02 15 00 1 5658.642
2022 09 20 02 00 00 1 5658.659
2022 09 20 01 45 00 1 5658.679
2022 09 20 01 30 00 1 5658.702
2022 09 20 01 15 00 1 5658.724
2022 09 20 01 00 00 1 5658.747
2022 09 20 00 45 00 1 5658.775
2022 09 20 00 30 00 1 5658.803
2022 09 20 00 15 00 1 5658.833
2022 09 20 00 00 00 1 5658.864
2022 09 19 23 45 00 1 5658.896
2022 09 19 23 30 00 1 5658.927
2022 09 19 23 15 00 1 5658.963
2022 09 19 23 00 00 1 5658.996
2022 09 19 22 45 00 1 5659.028
2022 09 19 22 30 00 1 5659.059
2022 09 19 22 15 00 1 5659.090
2022 09 19 22 00 00 1 5659.120
2022 09 19 21 45 00 1 5659.150
2022 09 19 21 30 00 1 5659.179
2022 09 19 21 15 00 1 5659.206
2022 09 19 21 00 00 1 5659.231
2022 09 19 20 45 00 1 5659.253
2022 09 19 20 30 00 1 5659.275
2022 09 19 20 15 00 1 5659.294
2022 09 19 20 00 00 1 5659.308
2022 09 19 19 45 00 1 5659.320
2022 09 19 19 30 00 1 5659.330
2022 09 19 19 15 00 1 5659.335
2022 09 19 19 00 00 1 5659.337
2022 09 19 18 45 00 1 5659.337
2022 09 19 18 30 00 1 5659.332
2022 09 19 18 15 00 1 5659.322
2022 09 19 18 00 00 1 5659.310
2022 09 19 17 45 00 1 5659.295
2022 09 19 17 30 00 1 5659.276
2022 09 19 17 15 00 1 5659.252
2022 09 19 17 00 00 1 5659.227
2022 09 19 16 45 00 1 5659.199
2022 09 19 16 30 00 1 5659.168
2022 09 19 16 15 00 1 5659.136
2022 09 19 16 00 00 1 5659.103
2022 09 19 15 45 00 1 5659.066
2022 09 19 15 30 00 1 5659.033
2022 09 19 15 15 00 1 5658.996
2022 09 19 15 00 00 1 5658.960
2022 09 19 14 45 00 1 5658.926
2022 09 19 14 30 00 1 5658.892
2022 09 19 14 15 00 1 5658.859
2022 09 19 14 00 00 1 5658.829
2022 09 19 13 45 00 1 5658.803
2022 09 19 13 30 00 1 5658.780
2022 09 19 13 15 00 1 5658.761
2022 09 19 13 00 00 1 5658.743
2022 09 19 12 45 00 1 5658.730
2022 09 19 12 30 00 1 5658.719
2022 09 19 12 15 00 1 5658.711
2022 09 19 12 00 00 1 5658.709
2022 09 19 11 45 00 1 5658.711
2022 09 19 11 30 00 1 5658.711
2022 09 19 11 15 00 1 5658.715
2022 09 19 11 00 00 1 5658.722
2022 09 19 10 45 00 1 5658.733
2022 09 19 10 30 00 1 5658.747
2022 09 19 10 15 00 1 5658.764
2022 09 19 10 00 00 1 5658.781
2022 09 19 09 45 00 1 5658.798
2022 09 19 09 30 00 1 5658.818
2022 09 19 09 15 00 1 5658.836
2022 09 19 09 00 00 1 5658.852
2022 09 19 08 45 00 1 5658.868
2022 09 19 08 30 00 1 5658.884
2022 09 19 08 15 00 1 5658.897
2022 09 19 08 00 00 1 5658.909
2022 09 19 07 45 00 1 5658.917
2022 09 19 07 30 00 1 5658.922
2022 09 19 07 15 00 1 5658.926
2022 09 19 07 00 00 1 5658.923
2022 09 19 06 45 00 1 5658.917
2022 09 19 06 30 00 1 5658.908
2022 09 19 06 15 00 1 5658.895
2022 09 19 06 00 00 1 5658.879
2022 09 19 05 45 00 1 5658.859
2022 09 19 05 30 00 1 5658.838
2022 09 19 05 15 00 1 5658.812
2022 09 19 05 00 00 1 5658.782
2022 09 19 04 45 00 1 5658.750
2022 09 19 04 30 00 1 5658.717
2022 09 19 04 15 00 1 5658.685
2022 09 19 04 00 00 1 5658.651
2022 09 19 03 45 00 1 5658.620
2022 09 19 03 30 00 1 5658.589
2022 09 19 03 15 00 1 5658.560
2022 09 19 03 00 00 1 5658.531
2022 09 19 02 45 00 1 5658.505
2022 09 19 02 30 00 1 5658.483
2022 09 19 02 15 00 1 5658.464
2022 09 19 02 00 00 1 5658.451
2022 09 19 01 45 00 1 5658.442
2022 09 19 01 30 00 1 5658.439
2022 09 19 01 15 00 1 5658.440
2022 09 19 01 00 00 1 5658.447
2022 09 19 00 45 00 1 5658.460
2022 09 19 00 30 00 1 5658.480
2022 09 19 00 15 00 1 5658.506
2022 09 19 00 00 00 1 5658.537
2022 09 18 23 45 00 1 5658.574
2022 09 18 23 30 00 1 5658.619
2022 09 18 23 15 00 1 5658.666
2022 09 18 23 00 00 1 5658.719
2022 09 18 22 45 00 1 5658.776
2022 09 18 22 30 00 1 5658.837
2022 09 18 22 15 00 1 5658.900
2022 09 18 22 00 00 1 5658.964
2022 09 18 21 45 00 1 5659.029
2022 09 18 21 30 00 1 5659.092
2022 09 18 21 15 00 1 5659.157
2022 09 18 21 00 00 1 5659.220
2022 09 18 20 45 00 1 5659.282
2022 09 18 20 30 00 1 5659.341
2022 09 18 20 15 00 1 5659.395
2022 09 18 20 00 00 1 5659.445
2022 09 18 19 45 00 1 5659.489
2022 09 18 19 30 00 1 5659.526
2022 09 18 19 15 00 1 5659.558
2022 09 18 19 00 00 1 5659.580
2022 09 18 18 45 00 1 5659.598
2022 09 18 18 30 00 1 5659.608
2022 09 18 18 15 00 1 5659.612
2022 09 18 18 00 00 1 5659.604
2022 09 18 17 45 00 1 5659.587
2022 09 18 17 30 00 1 5659.564
2022 09 18 17 15 00 1 5659.532
2022 09 18 17 00 00 1 5659.492
2022 09 18 16 45 00 1 5659.448
2022 09 18 16 30 00 1 5659.398
2022 09 18 16 15 00 1 5659.343
2022 09 18 16 00 00 1 5659.282
2022 09 18 15 45 00 1 5659.218
2022 09 18 15 30 00 1 5659.151
2022 09 18 15 15 00 1 5659.083
2022 09 18 15 00 00 1 5659.012
2022 09 18 14 45 00 1 5658.944
2022 09 18 14 30 00 1 5658.877
2022 09 18 14 15 00 1 5658.811
2022 09 18 14 00 00 1 5658.751
2022 09 18 13 45 00 1 5658.694
2022 09 18 13 30 00 1 5658.642
2022 09 18 13 15 00 1 5658.598
2022 09 18 13 00 00 1 5658.559
2022 09 18 12 45 00 1 5658.527
2022 09 18 12 30 00 1 5658.503
2022 09 18 12 15 00 1 5658.484
2022 09 18 12 00 00 1 5658.473
2022 09 18 11 45 00 1 5658.469
2022 09 18 11 30 00 1 5658.474
2022 09 18 11 15 00 1 5658.487
2022 09 18 11 00 00 1 5658.505
2022 09 18 10 45 00 1 5658.532
2022 09 18 10 30 00 1 5658.566
2022 09 18 10 15 00 1 5658.603
2022 09 18 10 00 00 1 5658.647
2022 09 18 09 45 00 1 5658.694
2022 09 18 09 30 00 1 5658.743
2022 09 18 09 15 00 1 5658.793
2022 09 18 09 00 00 1 5658.846
2022 09 18 08 45 00 1 5658.893
2022 09 18 08 30 00 1 5658.942
2022 09 18 08 15 00 1 5658.988
2022 09 18 08 00 00 1 5659.032
2022 09 18 07 45 00 1 5659.070
2022 09 18 07 30 00 1 5659.101
2022 09 18 07 15 00 1 5659.130
2022 09 18 07 00 00 1 5659.152
2022 09 18 06 45 00 1 5659.169
2022 09 18 06 30 00 1 5659.175
2022 09 18 06 15 00 1 5659.173
2022 09 18 06 00 00 1 5659.162
2022 09 18 05 45 00 1 5659.146
2022 09 18 05 30 00 1 5659.120
2022 09 18 05 15 00 1 5659.086
2022 09 18 05 00 00 1 5659.044
2022 09 18 04 45 00 1 5658.996
2022 09 18 04 30 00 1 5658.944
2022 09 18 04 15 00 1 5658.883
2022 09 18 04 00 00 1 5658.821
2022 09 18 03 45 00 1 5658.755
2022 09 18 03 30 00 1 5658.690
2022 09 18 03 15 00 1 5658.625
2022 09 18 03 00 00 1 5658.559
2022 09 18 02 45 00 1 5658.494
2022 09 18 02 30 00 1 5658.431
2022 09 18 02 15 00 1 5658.374
2022 09 18 02 00 00 1 5658.320
2022 09 18 01 45 00 1 5658.273
2022 09 18 01 30 00 1 5658.234
2022 09 18 01 15 00 1 5658.202
2022 09 18 01 00 00 1 5658.180
2022 09 18 00 45 00 1 5658.168
2022 09 18 00 30 00 1 5658.165
2022 09 18 00 15 00 1 5658.172
2022 09 18 00 00 00 1 5658.191
2022 09 17 23 45 00 1 5658.223
2022 09 17 23 30 00 1 5658.264
2022 09 17 23 15 00 1 5658.315
2022 09 17 23 00 00 1 5658.374
2022 09 17 22 45 00 1 5658.442
2022 09 17 22 30 00 1 5658.516
2022 09 17 22 15 00 1 5658.596
2022 09 17 22 00 00 1 5658.684
2022 09 17 21 45 00 1 5658.777
2022 09 17 21 30 00 1 5658.872
2022 09 17 21 15 00 1 5658.971
2022 09 17 21 00 00 1 5659.070
2022 09 17 20 45 00 1 5659.169
2022 09 17 20 30 00 1 5659.266
2022 09 17 20 15 00 1 5659.360
2022 09 17 20 00 00 1 5659.449
2022 09 17 19 45 00 1 5659.531
2022 09 17 19 30 00 1 5659.606
2022 09 17 19 15 00 1 5659.673
2022 09 17 19 00 00 1 5659.728
2022 09 17 18 45 00 1 5659.775
2022 09 17 18 30 00 1 5659.811
2022 09 17 18 15 00 1 5659.835
2022 09 17 18 00 00 1 5659.845
2022 09 17 17 45 00 1 5659.843
2022 09 17 17 30 00 1 5659.831
2022 09 17 17 15 00 1 5659.808
2022 09 17 17 00 00 1 5659.771
2022 09 17 16 45 00 1 5659.722
2022 09 17 16 30 00 1 5659.662
2022 09 17 16 15 00 1 5659.591
2022 09 17 16 00 00 1 5659.512
2022 09 17 15 45 00 1 5659.426
2022 09 17 15 30 00 1 5659.338
2022 09 17 15 15 00 1 5659.244
2022 09 17 15 00 00 1 5659.145
2022 09 17 14 45 00 1 5659.045
2022 09 17 14 30 00 1 5658.943
2022 09 17 14 15 00 1 5658.844
2022 09 17 14 00 00 1 5658.748
2022 09 17 13 45 00 1 5658.659
2022 09 17 13 30 00 1 5658.576
2022 09 17 13 15 00 1 5658.499
2022 09 17 13 00 00 1 5658.432
2022 09 17 12 45 00 1 5658.372
2022 09 17 12 30 00 1 5658.323
2022 09 17 12 15 00 1 5658.283
2022 09 17 12 00 00 1 5658.256
2022 09 17 11 45 00 1 5658.241
2022 09 17 11 30 00 1 5658.241
2022 09 17 11 15 00 1 5658.248
2022 09 17 11 00 00 1 5658.268
2022 09 17 10 45 00 1 5658.299
2022 09 17 10 30 00 1 5658.339
2022 09 17 10 15 00 1 5658.391
2022 09 17 10 00 00 1 5658.451
2022 09 17 09 45 00 1 5658.519
2022 09 17 09 30 00 1 5658.593
2022 09 17 09 15 00 1 5658.674
2022 09 17 09 00 00 1 5658.758
2022 09 17 08 45 00 1 5658.842
2022 09 17 08 30 00 1 5658.924
2022 09 17 08 15 00 1 5659.002
2022 09 17 08 00 00 1 5659.080
2022 09 17 07 45 00 1 5659.153
2022 09 17 07 30 00 1 5659.220
2022 09 17 07 15 00 1 5659.279
2022 09 17 07 00 00 1 5659.331
2022 09 17 06 45 00 1 5659.372
2022 09 17 06 30 00 1 5659.402
2022 09 17 06 15 00 1 5659.425
2022 09 17 06 00 00 1 5659.436
2022 09 17 05 45 00 1 5659.434
2022 09 17 05 30 00 1 5659.422
2022 09 17 05 15 00 1 5659.397
2022 09 17 05 00 00 1 5659.358
2022 09 17 04 45 00 1 5659.309
2022 09 17 04 30 00 1 5659.247
2022 09 17 04 15 00 1 5659.177
2022 09 17 04 00 00 1 5659.097
2022 09 17 03 45 00 1 5659.011
2022 09 17 03 30 00 1 5658.920
2022 09 17 03 15 00 1 5658.826
2022 09 17 03 00 00 1 5658.725
2022 09 17 02 45 00 1 5658.626
2022 09 17 02 30 00 1 5658.526
2022 09 17 02 15 00 1 5658.429
2022 09 17 02 00 00 1 5658.336
2022 09 17 01 45 00 1 5658.249
2022 09 17 01 30 00 1 5658.168
2022 09 17 01 15 00 1 5658.095
2022 09 17 01 00 00 1 5658.033
2022 09 17 00 45 00 1 5657.983
2022 09 17 00 30 00 1 5657.947
2022 09 17 00 15 00 1 5657.922
2022 09 17 00 00 00 1 5657.912
2022 09 16 23 45 00 1 5657.917
2022 09 16 23 30 00 1 5657.939
2022 09 16 23 15 00 1 5657.974
2022 09 16 23 00 00 1 5658.020
2022 09 16 22 45 00 1 5658.083
2022 09 16 22 30 00 1 5658.160
2022 09 16 22 15 00 1 5658.247
2022 09 16 22 00 00 1 5658.344
2022 09 16 21 45 00 1 5658.456
2022 09 16 21 30 00 1 5658.574
2022 09 16 21 15 00 1 5658.697
2022 09 16 21 00 00 1 5658.824
2022 09 16 20 45 00 1 5658.957
2022 09 16 20 30 00 1 5659.085
2022 09 16 20 15 00 1 5659.216
2022 09 16 20 00 00 1 5659.342
2022 09 16 19 45 00 1 5659.460
2022 09 16 19 30 00 1 5659.572
2022 09 16 19 15 00 1 5659.679
2022 09 16 19 00 00 1 5659.774
2022 09 16 18 45 00 1 5659.860
2022 09 16 18 30 00 1 5659.931
2022 09 16 18 15 00 1 5659.987
2022 09 16 18 00 00 1 5660.029
2022 09 16 17 45 00 1 5660.056
2022 09 16 17 30 00 1 5660.068
2022 09 16 17 15 00 1 5660.064
2022 09 16 17 00 00 1 5660.042
2022 09 16 16 45 00 1 5660.006
2022 09 16 16 30 00 1 5659.953
2022 09 16 16 15 00 1 5659.884
2022 09 16 16 00 00 1 5659.800
2022 09 16 15 45 00 1 5659.706
2022 09 16 15 30 00 1 5659.600
2022 09 16 15 15 00 1 5659.488
2022 09 16 15 00 00 1 5659.366
2022 09 16 14 45 00 1 5659.240
2022 09 16 14 30 00 1 5659.112
2022 09 16 14 15 00 1 5658.985
2022 09 16 14 00 00 1 5658.856
2022 09 16 13 45 00 1 5658.730
2022 09 16 13 30 00 1 5658.607
2022 09 16 13 15 00 1 5658.490
2022 09 16 13 00 00 1 5658.384
2022 09 16 12 45 00 1 5658.288
2022 09 16 12 30 00 1 5658.205
2022 09 16 12 15 00 1 5658.133
2022 09 16 12 00 00 1 5658.075
2022 09 16 11 45 00 1 5658.030
2022 09 16 11 30 00 1 5658.002
2022 09 16 11 15 00 1 5657.989
2022 09 16 11 00 00 1 5657.991
2022 09 16 10 45 00 1 5658.011
2022 09 16 10 30 00 1 5658.046
2022 09 16 10 15 00 1 5658.097
2022 09 16 10 00 00 1 5658.162
2022 09 16 09 45 00 1 5658.239
2022 09 16 09 30 00 1 5658.329
2022 09 16 09 15 00 1 5658.428
2022 09 16 09 00 00 1 5658.534
2022 09 16 08 45 00 1 5658.647
2022 09 16 08 30 00 1 5658.759
2022 09 16 08 15 00 1 5658.875
2022 09 16 08 00 00 1 5658.988
2022 09 16 07 45 00 1 5659.096
2022 09 16 07 30 00 1 5659.201
2022 09 16 07 15 00 1 5659.301
2022 09 16 07 00 00 1 5659.390
2022 09 16 06 45 00 1 5659.470
2022 09 16 06 30 00 1 5659.537
2022 09 16 06 15 00 1 5659.595
2022 09 16 06 00 00 1 5659.636
2022 09 16 05 45 00 1 5659.663
2022 09 16 05 30 00 1 5659.676
2022 09 16 05 15 00 1 5659.675
2022 09 16 05 00 00 1 5659.656
2022 09 16 04 45 00 1 5659.623
2022 09 16 04 30 00 1 5659.574
2022 09 16 04 15 00 1 5659.508
2022 09 16 04 00 00 1 5659.429
2022 09 16 03 45 00 1 5659.335
2022 09 16 03 30 00 1 5659.234
2022 09 16 03 15 00 1 5659.125
2022 09 16 03 00 00 1 5659.009
2022 09 16 02 45 00 1 5658.885
2022 09 16 02 30 00 1 5658.759
2022 09 16 02 15 00 1 5658.632
2022 09 16 02 00 00 1 5658.504
2022 09 16 01 45 00 1 5658.378
2022 09 16 01 30 00 1 5658.259
2022 09 16 01 15 00 1 5658.145
2022 09 16 01 00 00 1 5658.037
2022 09 16 00 45 00 1 5657.945
2022 09 16 00 30 00 1 5657.862
2022 09 16 00 15 00 1 5657.795
2022 09 16 00 00 00 1 5657.747
2022 09 15 23 45 00 1 5657.717
2022 09 15 23 30 00 1 5657.702
2022 09 15 23 15 00 1 5657.705
2022 09 15 23 00 00 1 5657.726
2022 09 15 22 45 00 1 5657.767
2022 09 15 22 30 00 1 5657.825
2022 09 15 22 15 00 1 5657.901
2022 09 15 22 00 00 1 5657.994
2022 09 15 21 45 00 1 5658.102
2022 09 15 21 30 00 1 5658.226
2022 09 15 21 15 00 1 5658.360
2022 09 15 21 00 00 1 5658.503
2022 09 15 20 45 00 1 5658.657
2022 09 15 20 30 00 1 5658.812
2022 09 15 20 15 00 1 5658.969
2022 09 15 20 00 00 1 5659.127
2022 09 15 19 45 00 1 5659.282
2022 09 15 19 30 00 1 5659.434
2022 09 15 19 15 00 1 5659.578
2022 09 15 19 00 00 1 5659.711
2022 09 15 18 45 00 1 5659.836
2022 09 15 18 30 00 1 5659.948
2022 09 15 18 15 00 1 5660.044
2022 09 15 18 00 00 1 5660.126
2022 09 15 17 45 00 1 5660.191
2022 09 15 17 30 00 1 5660.239
2022 09 15 17 15 00 1 5660.269
